GENEID	SYMBOL	type
ENSG00000171954	CYP4F22	ensg
ENSG00000171956	FOXB1	ensg
ENSG00000171960	PPIH	ensg
ENSG00000171962	LRRC48	ensg
ENSG00000171970	ZNF57	ensg
ENSG00000171984	C20orf196	ensg
ENSG00000171987	C11orf40	ensg
ENSG00000171988	JMJD1C	ensg
ENSG00000171989	LDHAL6B	ensg
ENSG00000171992	SYNPO	ensg
ENSG00000172000	ZNF556	ensg
ENSG00000172005	MAL	ensg
ENSG00000172006	ZNF554	ensg
ENSG00000172007	RAB33B	ensg
ENSG00000172009	THOP1	ensg
ENSG00000172014	ANKRD20A4	ensg
ENSG00000172016	REG3A	ensg
ENSG00000172020	GAP43	ensg
ENSG00000172023	REG1B	ensg
ENSG00000172031	EPHX4	ensg
ENSG00000172037	LAMB2	ensg
ENSG00000172046	USP19	ensg
ENSG00000172053	QARS	ensg
ENSG00000172057	ORMDL3	ensg
ENSG00000172058	SERF1A	ensg
ENSG00000172059	KLF11	ensg
ENSG00000172061	LRRC15	ensg
ENSG00000172062	SMN1	ensg
ENSG00000172071	EIF2AK3	ensg
ENSG00000172073	TEX37	ensg
ENSG00000172081	MOB3A	ensg
ENSG00000172086	KRCC1	ensg
ENSG00000172113	NME6	ensg
ENSG00000172115	CYCS	ensg
ENSG00000172116	CD8B	ensg
ENSG00000172123	SLFN12	ensg
ENSG00000172137	CALB2	ensg
ENSG00000172139	SLC9C1	ensg
ENSG00000172146	OR1A1	ensg
ENSG00000172150	OR1A2	ensg
ENSG00000172154	OR8I2	ensg
ENSG00000172155	LCE1D	ensg
ENSG00000172156	CCL11	ensg
ENSG00000172159	FRMD3	ensg
ENSG00000172164	SNTB1	ensg
ENSG00000172167	MTBP	ensg
ENSG00000172171	TEFM	ensg
ENSG00000172172	MRPL13	ensg
ENSG00000172175	MALT1	ensg
ENSG00000172179	PRL	ensg
ENSG00000172183	ISG20	ensg
ENSG00000172188	OR4C11	ensg
ENSG00000172197	MBOAT1	ensg
ENSG00000172199	OR8U1	ensg
ENSG00000172201	ID4	ensg
ENSG00000172208	OR4X2	ensg
ENSG00000172209	GPR22	ensg
ENSG00000172215	CXCR6	ensg
ENSG00000172216	CEBPB	ensg
ENSG00000172232	AZU1	ensg
ENSG00000172236	TPSAB1	ensg
ENSG00000172238	ATOH1	ensg
ENSG00000172239	PAIP1	ensg
ENSG00000172243	CLEC7A	ensg
ENSG00000172244	C5orf34	ensg
ENSG00000172247	C1QTNF4	ensg
ENSG00000172260	NEGR1	ensg
ENSG00000172262	ZNF131	ensg
ENSG00000172264	MACROD2	ensg
ENSG00000172269	DPAGT1	ensg
ENSG00000172270	BSG	ensg
ENSG00000172273	HINFP	ensg
ENSG00000172288	CDY1	ensg
ENSG00000172289	OR10V1	ensg
ENSG00000172292	CERS6	ensg
ENSG00000172296	SPTLC3	ensg
ENSG00000172301	COPRS	ensg
ENSG00000172315	TP53RK	ensg
ENSG00000172318	B3GALT1	ensg
ENSG00000172320	OR5A1	ensg
ENSG00000172322	CLEC12A	ensg
ENSG00000172324	OR5A2	ensg
ENSG00000172331	BPGM	ensg
ENSG00000172336	POP7	ensg
ENSG00000172339	ALG14	ensg
ENSG00000172340	SUCLG2	ensg
ENSG00000172345	STARD5	ensg
ENSG00000172346	CSDC2	ensg
ENSG00000172348	RCAN2	ensg
ENSG00000172349	IL16	ensg
ENSG00000172350	ABCG4	ensg
ENSG00000172352	CDY1B	ensg
ENSG00000172354	GNB2	ensg
ENSG00000172361	CFAP53	ensg
ENSG00000172362	OR5B12	ensg
ENSG00000172365	OR5B2	ensg
ENSG00000172366	FAM195A	ensg
ENSG00000172367	PDZD3	ensg
ENSG00000172375	C2CD2L	ensg
ENSG00000172377	OR9I1	ensg
ENSG00000172379	ARNT2	ensg
ENSG00000172380	GNG12	ensg
ENSG00000172381	OR6Q1	ensg
ENSG00000172382	PRSS27	ensg
ENSG00000172399	MYOZ2	ensg
ENSG00000172403	SYNPO2	ensg
ENSG00000172404	DNAJB7	ensg
ENSG00000172409	CLP1	ensg
ENSG00000172410	INSL5	ensg
ENSG00000172421	EFCAB3	ensg
ENSG00000172425	TTC36	ensg
ENSG00000172426	RSPH9	ensg
ENSG00000172428	MYEOV2	ensg
ENSG00000172432	GTPBP2	ensg
ENSG00000172456	FGGY	ensg
ENSG00000172457	OR9G4	ensg
ENSG00000172458	IL17D	ensg
ENSG00000172459	OR5AR1	ensg
ENSG00000172461	FUT9	ensg
ENSG00000172464	OR5AP2	ensg
ENSG00000172465	TCEAL1	ensg
ENSG00000172466	ZNF24	ensg
ENSG00000172468	HSFY1	ensg
ENSG00000172469	MANEA	ensg
ENSG00000172476	RAB40A	ensg
ENSG00000172478	C2orf54	ensg
ENSG00000172482	AGXT	ensg
ENSG00000172487	OR8J1	ensg
ENSG00000172489	OR5T3	ensg
ENSG00000172493	AFF1	ensg
ENSG00000172497	ACOT12	ensg
ENSG00000172500	FIBP	ensg
ENSG00000172508	CARNS1	ensg
ENSG00000172519	OR10H5	ensg
ENSG00000172524	TRIM40	ensg
ENSG00000172530	BANP	ensg
ENSG00000172531	PPP1CA	ensg
ENSG00000172534	HCFC1	ensg
ENSG00000172538	FAM170B	ensg
ENSG00000172543	CTSW	ensg
ENSG00000172548	NIPAL4	ensg
ENSG00000172551	MUCL1	ensg
ENSG00000172554	SNTG2	ensg
ENSG00000172568	FNDC9	ensg
ENSG00000172572	PDE3A	ensg
ENSG00000172575	RASGRP1	ensg
ENSG00000172578	KLHL6	ensg
ENSG00000172586	CHCHD1	ensg
ENSG00000172590	MRPL52	ensg
ENSG00000172594	SMPDL3A	ensg
ENSG00000172602	RND1	ensg
ENSG00000172613	RAD9A	ensg
ENSG00000172638	EFEMP2	ensg
ENSG00000172640	OR10AD1	ensg
ENSG00000172650	AGAP5	ensg
ENSG00000172661	FAM21C	ensg
ENSG00000172663	TMEM134	ensg
ENSG00000172667	ZMAT3	ensg
ENSG00000172671	ZFAND4	ensg
ENSG00000172673	THEMIS	ensg
ENSG00000172680	MOS	ensg
ENSG00000172687	ZNF738	ensg
ENSG00000172689	MS4A10	ensg
ENSG00000172716	SLFN11	ensg
ENSG00000172717	FAM71D	ensg
ENSG00000172724	CCL19	ensg
ENSG00000172725	CORO1B	ensg
ENSG00000172728	FUT10	ensg
ENSG00000172731	LRRC20	ensg
ENSG00000172732	MUS81	ensg
ENSG00000172733	PURG	ensg
ENSG00000172738	TMEM217	ensg
ENSG00000172742	OR4D9	ensg
ENSG00000172748	ZNF596	ensg
ENSG00000172752	COL6A5	ensg
ENSG00000172757	CFL1	ensg
ENSG00000172765	TMCC1	ensg
ENSG00000172766	NAA16	ensg
ENSG00000172769	OR5B3	ensg
ENSG00000172771	EFCAB12	ensg
ENSG00000172772	OR10W1	ensg
ENSG00000172774	OR1S1	ensg
ENSG00000172775	FAM192A	ensg
ENSG00000172780	RAB43	ensg
ENSG00000172782	FADS6	ensg
ENSG00000172785	CBWD1	ensg
ENSG00000172789	HOXC5	ensg
ENSG00000172794	RAB37	ensg
ENSG00000172795	DCP2	ensg
ENSG00000172803	SNX32	ensg
ENSG00000172809	RPL38	ensg
ENSG00000172817	CYP7B1	ensg
ENSG00000172818	OVOL1	ensg
ENSG00000172819	RARG	ensg
ENSG00000172824	CES4A	ensg
ENSG00000172828	CES3	ensg
ENSG00000172830	SSH3	ensg
ENSG00000172831	CES2	ensg
ENSG00000172840	PDP2	ensg
ENSG00000172845	SP3	ensg
ENSG00000172850	LSM2	ensg
ENSG00000172867	KRT2	ensg
ENSG00000172869	DMXL1	ensg
ENSG00000172878	METAP1D	ensg
ENSG00000172888	ZNF621	ensg
ENSG00000172889	EGFL7	ensg
ENSG00000172890	NADSYN1	ensg
ENSG00000172893	DHCR7	ensg
ENSG00000172901	AQPEP	ensg
ENSG00000172915	NBEA	ensg
ENSG00000172922	RNASEH2C	ensg
ENSG00000172927	MYEOV	ensg
ENSG00000172932	ANKRD13D	ensg
ENSG00000172935	MRGPRF	ensg
ENSG00000172936	MYD88	ensg
ENSG00000172938	MRGPRD	ensg
ENSG00000172939	OXSR1	ensg
ENSG00000172940	SLC22A13	ensg
ENSG00000172943	PHF8	ensg
ENSG00000172954	LCLAT1	ensg
ENSG00000172955	ADH6	ensg
ENSG00000172967	XKR3	ensg
ENSG00000172969	FRG2C	ensg
ENSG00000172977	KAT5	ensg
ENSG00000172985	SH3RF3	ensg
ENSG00000172986	GXYLT2	ensg
ENSG00000172987	HPSE2	ensg
ENSG00000172992	DCAKD	ensg
ENSG00000172995	ARPP21	ensg
ENSG00000173011	TADA2B	ensg
ENSG00000173013	CCDC96	ensg
ENSG00000173020	ADRBK1	ensg
ENSG00000173039	RELA	ensg
ENSG00000173040	EVC2	ensg
ENSG00000173041	ZNF680	ensg
ENSG00000173064	HECTD4	ensg
ENSG00000173065	FAM222B	ensg
ENSG00000173068	BNC2	ensg
ENSG00000173077	DEC1	ensg
ENSG00000173080	RXFP4	ensg
ENSG00000173083	HPSE	ensg
ENSG00000173085	COQ2	ensg
ENSG00000173088	C10orf131	ensg
ENSG00000173093	CCDC63	ensg
ENSG00000173110	HSPA6	ensg
ENSG00000173113	TRMT112	ensg
ENSG00000173114	LRRN3	ensg
ENSG00000173120	KDM2A	ensg
ENSG00000173124	ACSM6	ensg
ENSG00000173137	ADCK5	ensg
ENSG00000173141	MRPL57	ensg
ENSG00000173145	NOC3L	ensg
ENSG00000173153	ESRRA	ensg
ENSG00000173156	RHOD	ensg
ENSG00000173157	ADAMTS20	ensg
ENSG00000173163	COMMD1	ensg
ENSG00000173166	RAPH1	ensg
ENSG00000173171	MTX1	ensg
ENSG00000173175	ADCY5	ensg
ENSG00000173193	PARP14	ensg
ENSG00000173198	CYSLTR1	ensg
ENSG00000173200	PARP15	ensg
ENSG00000173207	CKS1B	ensg
ENSG00000173208	ABCD2	ensg
ENSG00000173209	AHSA2	ensg
ENSG00000173210	ABLIM3	ensg
ENSG00000173212	MAB21L3	ensg
ENSG00000173213	RP11-683L23.1	ensg
ENSG00000173214	KIAA1919	ensg
ENSG00000173218	VANGL1	ensg
ENSG00000173221	GLRX	ensg
ENSG00000173226	IQCB1	ensg
ENSG00000173227	SYT12	ensg
ENSG00000173230	GOLGB1	ensg
ENSG00000173237	C11orf86	ensg
ENSG00000173239	LIPM	ensg
ENSG00000173250	GPR151	ensg
ENSG00000173253	DMRT2	ensg
ENSG00000173258	ZNF483	ensg
ENSG00000173261	PLAC8L1	ensg
ENSG00000173262	SLC2A14	ensg
ENSG00000173264	GPR137	ensg
ENSG00000173267	SNCG	ensg
ENSG00000173269	MMRN2	ensg
ENSG00000173272	MZT2A	ensg
ENSG00000173273	TNKS	ensg
ENSG00000173275	ZNF449	ensg
ENSG00000173276	ZBTB21	ensg
ENSG00000173281	PPP1R3B	ensg
ENSG00000173285	OR10K1	ensg
ENSG00000173302	GPR148	ensg
ENSG00000173320	STOX2	ensg
ENSG00000173327	MAP3K11	ensg
ENSG00000173334	TRIB1	ensg
ENSG00000173335	CST9	ensg
ENSG00000173338	KCNK7	ensg
ENSG00000173349	SFT2D3	ensg
ENSG00000173366	RP11-330H6.5	ensg
ENSG00000173369	C1QB	ensg
ENSG00000173372	C1QA	ensg
ENSG00000173376	NDNF	ensg
ENSG00000173389	IQCF1	ensg
ENSG00000173391	OLR1	ensg
ENSG00000173401	GLIPR1L1	ensg
ENSG00000173402	DAG1	ensg
ENSG00000173404	INSM1	ensg
ENSG00000173406	DAB1	ensg
ENSG00000173409	ARV1	ensg
ENSG00000173418	NAA20	ensg
ENSG00000173421	CCDC36	ensg
ENSG00000173431	RNASE8	ensg
ENSG00000173432	SAA1	ensg
ENSG00000173436	MINOS1	ensg
ENSG00000173442	EHBP1L1	ensg
ENSG00000173451	THAP2	ensg
ENSG00000173452	TMEM196	ensg
ENSG00000173456	RNF26	ensg
ENSG00000173457	PPP1R14B	ensg
ENSG00000173464	RNASE11	ensg
ENSG00000173465	SSSCA1	ensg
ENSG00000173467	AGR3	ensg
ENSG00000173473	SMARCC1	ensg
ENSG00000173480	ZNF417	ensg
ENSG00000173482	PTPRM	ensg
ENSG00000173486	FKBP2	ensg
ENSG00000173503	LTA	ensg
ENSG00000173511	VEGFB	ensg
ENSG00000173517	PEAK1	ensg
ENSG00000173530	TNFRSF10D	ensg
ENSG00000173531	MST1	ensg
ENSG00000173535	TNFRSF10C	ensg
ENSG00000173540	GMPPB	ensg
ENSG00000173542	MOB1B	ensg
ENSG00000173545	ZNF622	ensg
ENSG00000173546	CSPG4	ensg
ENSG00000173548	SNX33	ensg
ENSG00000173557	C2orf70	ensg
ENSG00000173559	NABP1	ensg
ENSG00000173567	GPR113	ensg
ENSG00000173572	NLRP13	ensg
ENSG00000173575	CHD2	ensg
ENSG00000173578	XCR1	ensg
ENSG00000173581	CCDC106	ensg
ENSG00000173585	CCR9	ensg
ENSG00000173588	CEP83	ensg
ENSG00000173597	SULT1B1	ensg
ENSG00000173598	NUDT4	ensg
ENSG00000173599	PC	ensg
ENSG00000173610	UGT2A1	ensg
ENSG00000173611	SCAI	ensg
ENSG00000173612	GPRC6A	ensg
ENSG00000173614	NMNAT1	ensg
ENSG00000173621	LRFN4	ensg
ENSG00000173626	TRAPPC3L	ensg
ENSG00000173627	APOBEC4	ensg
ENSG00000173638	SLC19A1	ensg
ENSG00000173641	HSPB7	ensg
ENSG00000173653	RCE1	ensg
ENSG00000173660	UQCRH	ensg
ENSG00000173662	TAS1R1	ensg
ENSG00000173673	HES3	ensg
ENSG00000173674	EIF1AX	ensg
ENSG00000173678	SPDYE2B	ensg
ENSG00000173679	OR1L1	ensg
ENSG00000173681	CXorf23	ensg
ENSG00000173692	PSMD1	ensg
ENSG00000173698	GPR64	ensg
ENSG00000173699	SPATA3	ensg
ENSG00000173702	MUC13	ensg
ENSG00000173705	SUSD5	ensg
ENSG00000173706	HEG1	ensg
ENSG00000173714	WFIKKN2	ensg
ENSG00000173715	C11orf80	ensg
ENSG00000173726	TOMM20	ensg
ENSG00000173728	C1orf100	ensg
ENSG00000173744	AGFG1	ensg
ENSG00000173757	STAT5B	ensg
ENSG00000173762	CD7	ensg
ENSG00000173769	TOPAZ1	ensg
ENSG00000173786	CNP	ensg
ENSG00000173801	JUP	ensg
ENSG00000173805	HAP1	ensg
ENSG00000173809	TDRD12	ensg
ENSG00000173812	EIF1	ensg
ENSG00000173818	ENDOV	ensg
ENSG00000173821	RNF213	ensg
ENSG00000173825	TIGD3	ensg
ENSG00000173826	KCNH6	ensg
ENSG00000173838	MARCH10	ensg
ENSG00000173846	PLK3	ensg
ENSG00000173848	NET1	ensg
ENSG00000173852	DPY19L1	ensg
ENSG00000173868	PHOSPHO1	ensg
ENSG00000173875	ZNF791	ensg
ENSG00000173889	PHC3	ensg
ENSG00000173890	GPR160	ensg
ENSG00000173894	CBX2	ensg
ENSG00000173898	SPTBN2	ensg
ENSG00000173905	GOLIM4	ensg
ENSG00000173908	KRT28	ensg
ENSG00000173914	RBM4B	ensg
ENSG00000173915	USMG5	ensg
ENSG00000173917	HOXB2	ensg
ENSG00000173918	C1QTNF1	ensg
ENSG00000173926	MARCH3	ensg
ENSG00000173928	SWSAP1	ensg
ENSG00000173930	SLCO4C1	ensg
ENSG00000173933	RBM4	ensg
ENSG00000173947	PIFO	ensg
ENSG00000173950	XXYLT1	ensg
ENSG00000173960	UBXN2A	ensg
ENSG00000173976	RAX2	ensg
ENSG00000173988	LRRC63	ensg
ENSG00000173991	TCAP	ensg
ENSG00000173992	CCS	ensg
ENSG00000174004	NRROS	ensg
ENSG00000174007	CEP19	ensg
ENSG00000174010	KLHL15	ensg
ENSG00000174013	FBXO45	ensg
ENSG00000174015	SPERT	ensg
ENSG00000174016	FAM46D	ensg
ENSG00000174021	GNG5	ensg
ENSG00000174032	SLC25A30	ensg
ENSG00000174038	C9orf131	ensg
ENSG00000174059	CD34	ensg
ENSG00000174080	CTSF	ensg
ENSG00000174099	MSRB3	ensg
ENSG00000174106	LEMD3	ensg
ENSG00000174109	C16orf91	ensg
ENSG00000174123	TLR10	ensg
ENSG00000174125	TLR1	ensg
ENSG00000174130	TLR6	ensg
ENSG00000174132	FAM174A	ensg
ENSG00000174136	RGMB	ensg
ENSG00000174137	FAM53A	ensg
ENSG00000174145	NWD2	ensg
ENSG00000174151	CYB561D1	ensg
ENSG00000174156	GSTA3	ensg
ENSG00000174165	ZDHHC24	ensg
ENSG00000174173	TRMT10C	ensg
ENSG00000174175	SELP	ensg
ENSG00000174177	CTU2	ensg
ENSG00000174197	MGA	ensg
ENSG00000174206	C12orf66	ensg
ENSG00000174225	ARL13A	ensg
ENSG00000174226	SNX31	ensg
ENSG00000174227	PIGG	ensg
ENSG00000174231	PRPF8	ensg
ENSG00000174233	ADCY6	ensg
ENSG00000174236	REP15	ensg
ENSG00000174238	PITPNA	ensg
ENSG00000174243	DDX23	ensg
ENSG00000174255	ZNF80	ensg
ENSG00000174276	ZNHIT2	ensg
ENSG00000174279	EVX2	ensg
ENSG00000174282	ZBTB4	ensg
ENSG00000174292	TNK1	ensg
ENSG00000174306	ZHX3	ensg
ENSG00000174307	PHLDA3	ensg
ENSG00000174325	DIRC1	ensg
ENSG00000174326	SLC16A11	ensg
ENSG00000174327	SLC16A13	ensg
ENSG00000174332	GLIS1	ensg
ENSG00000174339	OR2Y1	ensg
ENSG00000174343	CHRNA9	ensg
ENSG00000174348	PODN	ensg
ENSG00000174358	SLC6A19	ensg
ENSG00000174370	C11orf45	ensg
ENSG00000174371	EXO1	ensg
ENSG00000174373	RALGAPA1	ensg
ENSG00000174405	LIG4	ensg
ENSG00000174417	TRHR	ensg
ENSG00000174428	GTF2IRD2B	ensg
ENSG00000174429	ABRA	ensg
ENSG00000174437	ATP2A2	ensg
ENSG00000174442	ZWILCH	ensg
ENSG00000174444	RPL4	ensg
ENSG00000174446	SNAPC5	ensg
ENSG00000174448	STARD6	ensg
ENSG00000174450	GOLGA6L2	ensg
ENSG00000174453	VWC2L	ensg
ENSG00000174456	C12orf76	ensg
ENSG00000174460	ZCCHC12	ensg
ENSG00000174469	CNTNAP2	ensg
ENSG00000174473	GALNTL6	ensg
ENSG00000174482	LINGO2	ensg
ENSG00000174483	BBS1	ensg
ENSG00000174485	DENND4A	ensg
ENSG00000174498	IGDCC3	ensg
ENSG00000174500	GCSAM	ensg
ENSG00000174501	ANKRD36C	ensg
ENSG00000174502	SLC26A9	ensg
ENSG00000174514	MFSD4	ensg
ENSG00000174516	PELI3	ensg
ENSG00000174521	TTC9B	ensg
ENSG00000174527	MYO1H	ensg
ENSG00000174529	TMEM81	ensg
ENSG00000174547	MRPL11	ensg
ENSG00000174562	KLK15	ensg
ENSG00000174564	IL20RB	ensg
ENSG00000174567	GOLT1A	ensg
ENSG00000174574	AKIRIN1	ensg
ENSG00000174576	NPAS4	ensg
ENSG00000174579	MSL2	ensg
ENSG00000174586	ZNF497	ensg
ENSG00000174599	TRAM1L1	ensg
ENSG00000174600	CMKLR1	ensg
ENSG00000174606	ANGEL2	ensg
ENSG00000174607	UGT8	ensg
ENSG00000174611	KY	ensg
ENSG00000174628	IQCK	ensg
ENSG00000174640	SLCO2A1	ensg
ENSG00000174652	ZNF266	ensg
ENSG00000174667	OR7D4	ensg
ENSG00000174669	SLC29A2	ensg
ENSG00000174672	BRSK2	ensg
ENSG00000174684	B4GAT1	ensg
ENSG00000174695	TMEM167A	ensg
ENSG00000174697	LEP	ensg
ENSG00000174705	SH3PXD2B	ensg
ENSG00000174718	KIAA1551	ensg
ENSG00000174720	LARP7	ensg
ENSG00000174721	FGFBP3	ensg
ENSG00000174738	NR1D2	ensg
ENSG00000174740	PABPC5	ensg
ENSG00000174744	BRMS1	ensg
ENSG00000174748	RPL15	ensg
ENSG00000174749	C4orf32	ensg
ENSG00000174775	HRAS	ensg
ENSG00000174776	WDR49	ensg
ENSG00000174780	SRP72	ensg
ENSG00000174788	PCP2	ensg
ENSG00000174791	RIN1	ensg
ENSG00000174792	C4orf26	ensg
ENSG00000174796	THAP6	ensg
ENSG00000174799	CEP135	ensg
ENSG00000174804	FZD4	ensg
ENSG00000174807	CD248	ensg
ENSG00000174808	BTC	ensg
ENSG00000174827	PDZK1	ensg
ENSG00000174837	EMR1	ensg
ENSG00000174839	DENND6A	ensg
ENSG00000174840	PDE12	ensg
ENSG00000174842	GLMN	ensg
ENSG00000174844	DNAH12	ensg
ENSG00000174851	YIF1A	ensg
ENSG00000174871	CNIH2	ensg
ENSG00000174876	AMY1B	ensg
ENSG00000174885	NLRP6	ensg
ENSG00000174886	NDUFA11	ensg
ENSG00000174891	RSRC1	ensg
ENSG00000174898	CATSPERD	ensg
ENSG00000174899	PQLC2L	ensg
ENSG00000174903	RAB1B	ensg
ENSG00000174914	OR9G1	ensg
ENSG00000174915	PTDSS2	ensg
ENSG00000174917	C19orf70	ensg
ENSG00000174928	C3orf33	ensg
ENSG00000174937	OR5M3	ensg
ENSG00000174938	SEZ6L2	ensg
ENSG00000174939	ASPHD1	ensg
ENSG00000174942	OR5R1	ensg
ENSG00000174943	KCTD13	ensg
ENSG00000174944	P2RY14	ensg
ENSG00000174945	AMZ1	ensg
ENSG00000174946	GPR171	ensg
ENSG00000174948	GPR149	ensg
ENSG00000174950	CD164L2	ensg
ENSG00000174951	FUT1	ensg
ENSG00000174953	DHX36	ensg
ENSG00000174957	OR5J2	ensg
ENSG00000174963	ZIC4	ensg
ENSG00000174970	OR10AG1	ensg
ENSG00000174982	OR4S2	ensg
ENSG00000174989	FBXW8	ensg
ENSG00000174990	CA5A	ensg
ENSG00000174992	ZG16	ensg
ENSG00000174996	KLC2	ensg
ENSG00000175003	SLC22A1	ensg
ENSG00000175018	TEX36	ensg
ENSG00000175029	CTBP2	ensg
ENSG00000175040	CHST2	ensg
ENSG00000175048	ZDHHC14	ensg
ENSG00000175054	ATR	ensg
ENSG00000175063	UBE2C	ensg
ENSG00000175065	DSG4	ensg
ENSG00000175066	GK5	ensg
ENSG00000175073	VCPIP1	ensg
ENSG00000175077	RTP1	ensg
ENSG00000175084	DES	ensg
ENSG00000175087	PDIK1L	ensg
ENSG00000175093	SPSB4	ensg
ENSG00000175097	RAG2	ensg
ENSG00000175104	TRAF6	ensg
ENSG00000175105	ZNF654	ensg
ENSG00000175106	TVP23C	ensg
ENSG00000175110	MRPS22	ensg
ENSG00000175115	PACS1	ensg
ENSG00000175121	WFDC5	ensg
ENSG00000175130	MARCKSL1	ensg
ENSG00000175137	SH3BP5L	ensg
ENSG00000175143	OR2T1	ensg
ENSG00000175155	YPEL2	ensg
ENSG00000175161	CADM2	ensg
ENSG00000175164	ABO	ensg
ENSG00000175166	PSMD2	ensg
ENSG00000175170	FAM182B	ensg
ENSG00000175175	PPM1E	ensg
ENSG00000175182	FAM131A	ensg
ENSG00000175183	CSRP2	ensg
ENSG00000175189	INHBC	ensg
ENSG00000175193	PARL	ensg
ENSG00000175197	DDIT3	ensg
ENSG00000175198	PCCA	ensg
ENSG00000175202	HIGD2B	ensg
ENSG00000175203	DCTN2	ensg
ENSG00000175206	NPPA	ensg
ENSG00000175213	ZNF408	ensg
ENSG00000175215	CTDSP2	ensg
ENSG00000175216	CKAP5	ensg
ENSG00000175220	ARHGAP1	ensg
ENSG00000175221	MED16	ensg
ENSG00000175224	ATG13	ensg
ENSG00000175229	GAL3ST3	ensg
ENSG00000175262	C1orf127	ensg
ENSG00000175264	CHST1	ensg
ENSG00000175265	GOLGA8A	ensg
ENSG00000175267	VWA3A	ensg
ENSG00000175274	TP53I11	ensg
ENSG00000175279	APITD1	ensg
ENSG00000175283	DOLK	ensg
ENSG00000175287	PHYHD1	ensg
ENSG00000175294	CATSPER1	ensg
ENSG00000175305	CCNE2	ensg
ENSG00000175309	PHYKPL	ensg
ENSG00000175311	ANKS4B	ensg
ENSG00000175315	CST6	ensg
ENSG00000175318	GRAMD2	ensg
ENSG00000175322	ZNF519	ensg
ENSG00000175324	LSM1	ensg
ENSG00000175325	PROP1	ensg
ENSG00000175329	ISX	ensg
ENSG00000175334	BANF1	ensg
ENSG00000175336	APOF	ensg
ENSG00000175344	CHRNA7	ensg
ENSG00000175348	TMEM9B	ensg
ENSG00000175352	NRIP3	ensg
ENSG00000175354	PTPN2	ensg
ENSG00000175356	SCUBE2	ensg
ENSG00000175376	EIF1AD	ensg
ENSG00000175387	SMAD2	ensg
ENSG00000175390	EIF3F	ensg
ENSG00000175393	OR10A6	ensg
ENSG00000175395	ZNF25	ensg
ENSG00000175398	OR10P1	ensg
ENSG00000175414	ARL10	ensg
ENSG00000175416	CLTB	ensg
ENSG00000175426	PCSK1	ensg
ENSG00000175445	LPL	ensg
ENSG00000175449	RFESD	ensg
ENSG00000175455	CCDC14	ensg
ENSG00000175463	TBC1D10C	ensg
ENSG00000175467	SART1	ensg
ENSG00000175470	PPP2R2D	ensg
ENSG00000175471	MCTP1	ensg
ENSG00000175482	POLD4	ensg
ENSG00000175485	OR52W1	ensg
ENSG00000175489	LRRC25	ensg
ENSG00000175497	DPP10	ensg
ENSG00000175505	CLCF1	ensg
ENSG00000175513	TSGA10IP	ensg
ENSG00000175514	GPR152	ensg
ENSG00000175518	UBQLNL	ensg
ENSG00000175520	UBQLN3	ensg
ENSG00000175535	PNLIP	ensg
ENSG00000175536	LIPT2	ensg
ENSG00000175538	KCNE3	ensg
ENSG00000175544	CABP4	ensg
ENSG00000175548	ALG10B	ensg
ENSG00000175550	DRAP1	ensg
ENSG00000175556	LONRF3	ensg
ENSG00000175564	UCP3	ensg
ENSG00000175567	UCP2	ensg
ENSG00000175573	C11orf68	ensg
ENSG00000175575	PAAF1	ensg
ENSG00000175581	MRPL48	ensg
ENSG00000175582	RAB6A	ensg
ENSG00000175591	P2RY2	ensg
ENSG00000175592	FOSL1	ensg
ENSG00000175595	ERCC4	ensg
ENSG00000175600	SUGCT	ensg
ENSG00000175602	CCDC85B	ensg
ENSG00000175606	TMEM70	ensg
ENSG00000175619	OR4B1	ensg
ENSG00000175634	RPS6KB2	ensg
ENSG00000175643	RMI2	ensg
ENSG00000175646	PRM1	ensg
ENSG00000175662	TOM1L2	ensg
ENSG00000175664	TEX26	ensg
ENSG00000175691	ZNF77	ensg
ENSG00000175697	GPR156	ensg
ENSG00000175701	LINC00116	ensg
ENSG00000175707	KDF1	ensg
ENSG00000175711	B3GNTL1	ensg
ENSG00000175718	RBMXL3	ensg
ENSG00000175727	MLXIP	ensg
ENSG00000175728	C11orf44	ensg
ENSG00000175745	NR2F1	ensg
ENSG00000175756	AURKAIP1	ensg
ENSG00000175764	TTLL11	ensg
ENSG00000175766	EIF4E1B	ensg
ENSG00000175768	TOMM5	ensg
ENSG00000175779	C15orf53	ensg
ENSG00000175782	SLC35E3	ensg
ENSG00000175785	PRIMA1	ensg
ENSG00000175787	ZNF169	ensg
ENSG00000175792	RUVBL1	ensg
ENSG00000175793	SFN	ensg
ENSG00000175806	MSRA	ensg
ENSG00000175809	ZNF645	ensg
ENSG00000175820	CCDC168	ensg
ENSG00000175826	CTDNEP1	ensg
ENSG00000175832	ETV4	ensg
ENSG00000175854	SWI5	ensg
ENSG00000175857	GAPT	ensg
ENSG00000175866	BAIAP2	ensg
ENSG00000175868	CALCB	ensg
ENSG00000175874	CREG2	ensg
ENSG00000175877	WBSCR28	ensg
ENSG00000175879	HOXD8	ensg
ENSG00000175893	ZDHHC21	ensg
ENSG00000175894	TSPEAR	ensg
ENSG00000175895	PLEKHF2	ensg
ENSG00000175899	A2M	ensg
ENSG00000175906	ARL4D	ensg
ENSG00000175920	DOK7	ensg
ENSG00000175928	LRRN1	ensg
ENSG00000175931	UBE2O	ensg
ENSG00000175938	ORAI3	ensg
